"id","skill_name","level","question_type","prompt","options","correct_answer","explanation"
"73118606-7afd-466f-9c19-e6495ac90501","Deep Learning / NLP","advanced","mcq","What is a key risk of using perplexity alone to evaluate a language model's quality for real-world use?","[""Low perplexity doesn't guarantee outputs are factually accurate, coherent, or aligned with user intent"", ""Perplexity cannot be computed for any model"", ""Perplexity always equals accuracy"", ""Perplexity only applies to image models""]","Low perplexity doesn't guarantee outputs are factually accurate, coherent, or aligned with user intent","Perplexity measures how well a model predicts held-out text statistically, but says nothing directly about correctness, safety, or usefulness of generated content for downstream tasks."
"72727718-7d33-4b7d-9c22-be77e43c899f","Deep Learning / NLP","advanced","code","In a Transformer, why is the attention score typically divided by sqrt(d_k) before the softmax?","","Scaling by sqrt(d_k) prevents the dot products from growing too large in magnitude as dimensionality increases, which would push the softmax into regions with extremely small gradients.","Without scaling, large dot-product magnitudes saturate the softmax, causing vanishing gradients and unstable training; dividing by sqrt(d_k) keeps values in a reasonable range."
"96f1be29-2f11-4db7-8f6f-97de7c3916c4","Deep Learning / NLP","advanced","text","What is model quantization and why is it used for deploying deep learning models?","","Quantization reduces the numerical precision of model weights/activations (e.g., from 32-bit floats to 8-bit integers), shrinking model size and speeding up inference, especially on resource-constrained devices, at a potential small cost to accuracy.","Lower-precision arithmetic requires less memory and compute, enabling faster and cheaper inference, which matters for edge deployment and cost-sensitive serving."
"b80b4646-b85d-4f38-9c88-06d481886f6c","Data Visualization (Tableau)","beginner","mcq","What is Tableau primarily used for?","[""Interactive data visualization and business intelligence dashboards"", ""Writing backend APIs"", ""Managing version control"", ""Compiling source code""]","Interactive data visualization and business intelligence dashboards","Tableau connects to data sources and enables drag-and-drop creation of interactive charts, dashboards, and stories."
"99342a4f-787d-4148-ac39-028a6d417fc3","Data Visualization (Tableau)","beginner","mcq","In Tableau, what is the difference between a 'dimension' and a 'measure'?","[""Dimensions are typically categorical/qualitative fields; measures are typically numeric/quantitative fields that can be aggregated"", ""Dimensions are always numbers; measures are always text"", ""There is no meaningful difference"", ""Measures cannot be dragged onto a view""]","Dimensions are typically categorical/qualitative fields; measures are typically numeric/quantitative fields that can be aggregated","Tableau auto-classifies fields as dimensions (e.g., category, region) or measures (e.g., sales, profit) based on data type, which determines default aggregation behavior."
"6f54fdd8-881e-4927-b6ee-b4894579b099","Data Visualization (Tableau)","beginner","mcq","What is a Tableau 'worksheet'?","[""A single view/chart built from data fields"", ""A collection of multiple dashboards"", ""A raw data table only"", ""A saved file format""]","A single view/chart built from data fields","Worksheets are individual visualizations that can then be combined into dashboards or stories."
"c46d477b-6b97-48d0-a7a4-440edcf96ae4","Data Visualization (Tableau)","beginner","text","What is the purpose of a dashboard in Tableau or similar BI tools?","","A dashboard combines multiple visualizations/worksheets into a single interactive view, allowing users to explore related metrics and insights together.","Dashboards let stakeholders see multiple related visuals at once, often with shared filters/interactivity across the combined views."
"1cda511a-b3b7-4163-8296-e50c2522c94b","Data Visualization (Tableau)","beginner","mcq","Which chart type is best suited for showing trends over time?","[""Line chart"", ""Pie chart"", ""Scatter plot"", ""Bar chart only""]","Line chart","Line charts effectively show continuous change over an ordered dimension like time, making trends easy to perceive."
"7c5b9fd0-df4b-4c96-b73e-5302f2adc959","Data Visualization (Tableau)","beginner","mcq","What does dragging a field onto the 'Filters' shelf in Tableau do?","[""Restricts the data shown in the view based on that field's values"", ""Colors marks by that field"", ""Sorts the data by that field"", ""Removes the field from the dataset permanently""]","Restricts the data shown in the view based on that field's values","The Filters shelf lets you include/exclude data based on conditions applied to the dragged field, controlling what appears in the visualization."
"cf01465d-879a-4209-9cff-8d63b867bc62","Data Visualization (Tableau)","beginner","mcq","What is the main purpose of using color in a data visualization?","[""To encode an additional data dimension or highlight categories/values"", ""To make the chart look decorative only"", ""To replace the need for axis labels"", ""To always indicate positive versus negative values""]","To encode an additional data dimension or highlight categories/values","Color is a visual encoding channel that can represent categorical groups or a quantitative scale, adding another dimension of information to a chart."
"0984cf31-07ec-41e8-a668-98897bf25923","Data Visualization (Tableau)","intermediate","text","What is the difference between a Tableau extract and a live connection?","","An extract is a saved, compressed snapshot of the data stored in Tableau's own fast in-memory engine (requiring periodic refresh); a live connection queries the source database directly in real time, always reflecting current data but depending on source performance.","Extracts trade data freshness for performance and offline availability, while live connections trade performance for real-time accuracy."
"c07660d6-1b0f-4f10-8755-306066609b6f","Data Visualization (Tableau)","intermediate","mcq","What is a calculated field in Tableau used for?","[""Creating a new field derived from existing data using formulas/expressions"", ""Filtering the underlying data source permanently"", ""Connecting to a new data source"", ""Exporting a worksheet to PDF""]","Creating a new field derived from existing data using formulas/expressions","Calculated fields let users define custom metrics, categorizations, or transformations not directly present in the source data."
"e2d6b41a-9b13-4883-ad5e-6530bae15a4b","Data Visualization (Tableau)","intermediate","mcq","What does a dual-axis chart in Tableau allow you to do?","[""Compare two measures with different scales on the same view using two separate y-axes"", ""Show two different dimensions on the x-axis simultaneously"", ""Merge two data sources automatically"", ""Display two dashboards side by side""]","Compare two measures with different scales on the same view using two separate y-axes","Dual-axis charts overlay two measures (e.g., sales and profit) each with their own axis scale, useful for comparing trends despite differing magnitudes."
